;numberLikesCategory;amount_relevant_tags;moving_avg;descriptionProcessed;numberPosts;numberFollowers;numberFollowing;website_available;path;weekday_Friday;weekday_Monday;weekday_Saturday;weekday_Sunday;weekday_Thursday;weekday_Tuesday;weekday_Wednesday
1354;8;0;12245.0;↟ Would like move  ↟;733;222532;394;1;pictures/moners/5.jpg;0;0;0;0;0;0;1
1355;8;0;11635.8;↟ cruising curvy mountain roads ↟;733;222532;394;1;pictures/moners/6.jpg;1;0;0;0;0;0;0
1356;8;0;12006.4;↟ spot tiny cabin    ↟;733;222532;394;1;pictures/moners/7.jpg;0;0;1;0;0;0;0
1357;7;0;11151.0;↟ exploring Iceland next days Cant wait finally see beautiful island around andor recommendation go shoot shoot DM   anyways shot last trip South Tyrol↟;733;222532;394;1;pictures/moners/8.jpg;1;0;0;0;0;0;0
1358;7;0;10244.8;↟ Strolling woods arrived Iceland CRAZY first day far Check stories behind scene adventures      photos follow ↟;733;222532;394;1;pictures/moners/9.jpg;0;0;0;1;0;0;0
1359;7;0;12157.8;↟ curves tho   ↟;733;222532;394;1;pictures/moners/10.jpg;0;1;0;0;0;0;0
1360;6;0;10675.2;↟ dont remember days remember moments never forget moment Seeing aurora borealis dancing glacier lagoon Iceland freezing cold super windy night moment never forget auroraborealis ↟;733;222532;394;1;pictures/moners/11.jpg;0;0;0;1;0;0;0
1361;9;0;9818.6;would take early morning boat ride Bavaria weroamgermany muenchmax;704;187489;16;1;pictures/germanroamers/0.jpg;0;0;0;0;1;0;0
1362;9;0;9026.2;Germany close close km exact Shot lennart;704;187489;16;1;pictures/germanroamers/1.jpg;0;0;0;1;0;0;0
1363;9;0;10639.8;view youll never get tired photo paulharludophoto   weroamgermany;704;187489;16;1;pictures/germanroamers/2.jpg;1;0;0;0;0;0;0
1364;8;0;8988.2;time year already spotted cute fluffy creatures photo livingitrural weroamgermany;704;187489;16;1;pictures/germanroamers/3.jpg;0;0;0;0;1;0;0
1365;8;0;8611.4;rain hinderance shot theolator;704;187489;16;1;pictures/germanroamers/4.jpg;0;0;1;0;0;0;0
1366;8;0;11666.8;Morning vibes mountains   Photo rawmeyn;704;187489;16;1;pictures/germanroamers/5.jpg;0;0;0;1;0;0;0
1367;7;0;9276.6;Comeback Winter davidherzig makes best shows us moody cold image Lake Obersee weroamgermany;704;187489;16;1;pictures/germanroamers/6.jpg;1;0;0;0;0;0;0
1368;7;0;11666.8;way summit   photo asyrafacha;704;187489;16;1;pictures/germanroamers/7.jpg;0;0;0;1;0;0;0
1369;7;0;10771.6;guess city belongs   Shot theolator;704;187489;16;1;pictures/germanroamers/8.jpg;0;1;0;0;0;0;0
1370;6;0;9797.8;morning coffee hand sun eyes shot davidnkollmann;704;187489;16;1;pictures/germanroamers/9.jpg;0;0;0;0;0;0;1
1371;6;0;10573.4;Spring air   Photo jannxyz weroamgermany;704;187489;16;1;pictures/germanroamers/10.jpg;0;0;0;0;0;1;0
1372;9;0;12086.4;world still full magic Please dont lose sight  ;892;174352;392;1;pictures/elizabethgadd/0.jpg;0;0;0;1;0;0;0
1373;9;0;12791.8;gold glitter wander lost old strong wither Deep roots reached frost ashes fire shall woken light shadows shall spring Renewed shall blade broken crownless shall king Todays poetry stuck head none J R R Tolkien;892;174352;392;1;pictures/elizabethgadd/1.jpg;1;0;0;0;0;0;0
1374;8;0;8753.2;tough function like normal human face keeps staring around clock admit might tear little daily make eye contact heh love much handle    adventurepepper;892;174352;392;1;pictures/elizabethgadd/2.jpg;0;1;0;0;0;0;0
1375;8;0;11266.6;One mindblowing moments life high mountains Peru last week fog finally opened reveal scene first sight Machu Picchu brought tears eyes truly see called one wonders world  ;892;174352;392;1;pictures/elizabethgadd/3.jpg;0;0;0;0;0;1;0
1376;8;0;8842.4;  Anyone listen good talks podcasts lately Im lot running month currently looking new inspiring stuff listen Feel free share favourites comments Thanks loves  ;892;174352;392;1;pictures/elizabethgadd/4.jpg;0;0;1;0;0;0;0
1377;8;0;11667.6;case youre need good cheer leave goofy snap adventurepepper last week    Gonna miss pup Im taking hours Peru lululovering joelrobison alongside pureartfoundation likely wont active much Im gone see ya weeks   ;892;174352;392;1;pictures/elizabethgadd/5.jpg;0;0;0;0;1;0;0
1378;7;0;8942.8;imagine instead fretting things scare us holding know use fear keep going believe process exceed limits unknown Whats keeping going today  ;892;174352;392;1;pictures/elizabethgadd/6.jpg;0;0;0;0;1;0;0
1379;7;0;8732.8;Wow thanks everyone many great podcast suggestions last post Ive got stuff lined weeks   First Shoot First Questions Later amugsgame williampatino Pretty amazing photographers check em   thanks helping shoot photo  ;892;174352;392;1;pictures/elizabethgadd/7.jpg;0;0;0;1;0;0;0
1380;7;0;10803.6;Breathing first light day misty morning flashback years ago  ;892;174352;392;1;pictures/elizabethgadd/8.jpg;0;0;0;0;0;1;0
1381;7;0;8869.2;upon time back October got trapped highlands Iceland days crossing raging river quick daytrip treacherous cross back took kind hospitality volcanohuts hiding indoors cold rainstorms consuming endless cups coffee cake keep sane second day braved weather climb mountain ended getting treated one best views Ive ever seen hundreds streams rivers intertwining flowing together valley wind blew rain snow hail around us often concealing view opening reveal layers mountains distance Feeling icy elements skin seeing aweinspiring view always makes feel alive thrilling way Sometimes best part trips going wrong new opportunities may bring Id happily get stranded highlands day Thanks Stefnir midgardadventure coming rescue end;892;174352;392;1;pictures/elizabethgadd/9.jpg;0;0;0;0;0;1;0
1382;7;0;12545.2;Throwback magical morning early last summer Sorry pretty absent gram lately likely continue absent weeks yet perhaps exception life updates glizabethgadd account promise new content coming later month Much love   ;892;174352;392;1;pictures/elizabethgadd/10.jpg;0;0;0;0;0;0;1
1383;9;0;9927.0;Tonight beautiful mess every color palette  ;2335;246258;262;1;pictures/erubes1/0.jpg;0;0;0;0;0;1;0
1384;8;0;10847.0;One flight youre wishing window seat;2335;246258;262;1;pictures/erubes1/2.jpg;0;0;0;0;1;0;0
1385;8;0;10847.0;need someone launching backflip peak;2335;246258;262;1;pictures/erubes1/3.jpg;0;0;0;0;1;0;0
1386;8;0;9927.0;May wrong season always right time dream fall;2335;246258;262;1;pictures/erubes1/4.jpg;0;0;0;0;0;1;0
1387;8;0;12805.8;need four legged friends life;2335;246258;262;1;pictures/erubes1/5.jpg;0;0;1;0;0;0;0
1388;8;0;11088.0;Lets make every day Earth Day  ;2335;246258;262;1;pictures/erubes1/6.jpg;0;0;0;1;0;0;0
1389;8;0;11107.8;Trying get calf workout   ryancline;2335;246258;262;1;pictures/erubes1/7.jpg;1;0;0;0;0;0;0
1390;8;0;9702.8;Canada pretty cool neighbor  ;2335;246258;262;1;pictures/erubes1/8.jpg;0;0;0;1;0;0;0
1391;8;0;10821.6;bringing pool party;2335;246258;262;1;pictures/erubes1/9.jpg;0;0;1;0;0;0;0
1392;7;0;12805.8;Watching Chinatown character light makes classic NYC scene One favorite spots city especially sunset shot lgusamobile LGG f ISO HandsOnLGG ad;2335;246258;262;1;pictures/erubes1/10.jpg;0;0;1;0;0;0;0
1393;6;0;11747.4;little rain doesn’t stop Sure nice water resistant phone day like Don’t worry I’ll treat lgusamobile LGG relaxing beach shoot next time HandsOnLGG ad;2335;246258;262;1;pictures/erubes1/11.jpg;0;0;0;0;0;0;1
1394;9;0;9812.8;Oh Germany actually dream posted travel diary blog sure check  ;5171;325319;843;1;pictures/jaglever/0.jpg;0;0;0;0;0;0;1
1395;9;0;10447.6;Wanna change colors night  ;5171;325319;843;1;pictures/jaglever/1.jpg;0;0;0;0;0;0;1
1396;8;0;9833.6;Spring Central Park captured recently babe friend alealovely  ;5171;325319;843;1;pictures/jaglever/2.jpg;1;0;0;0;0;0;0
1397;8;0;10471.8;Good morning babes want apologize usual amount posts lately accidentally cracked phone screen bad Im getting fixed today also really want focus quality posts Ive thinking means moving forward love guys much tomorrow Im heading Michigan expect lots posts shortly meantime Id love hear something currently grateful  ;5171;325319;843;1;pictures/jaglever/3.jpg;0;0;0;1;0;0;0
1398;8;0;10002.2;guys even understand excited see thexx Tuesday Im literally going melt Heres recent favorite look mine   httpliketkitraLu liketkit;5171;325319;843;1;pictures/jaglever/4.jpg;0;0;0;0;1;0;0
1399;8;1;10754.4;little ootd today yall got vans back Seriously comfy   vansgirls;5171;325319;843;1;pictures/jaglever/5.jpg;0;0;0;0;1;0;0
1400;8;0;9832.0;Ideal brunch situation  ;5171;325319;843;1;pictures/jaglever/6.jpg;1;0;0;0;0;0;0
1401;8;0;9812.8;enjoyed amazing meal friends americanexpress gold card dinner Special thanks infatuation housemanrestaraunt hosting providing amazing meal AmexGold AmexAmbassador EEEEEATS  ;5171;325319;843;1;pictures/jaglever/7.jpg;0;0;0;0;0;0;1
1402;8;0;10484.6;Easily one fav spots city especially warm days   wearing tee valfre Happy Tuesday babes  ;5171;325319;843;1;pictures/jaglever/8.jpg;0;0;0;0;0;1;0
1403;7;0;10038.4;Cozy hangs Brooklyn friends weekend guys  ;5171;325319;843;1;pictures/jaglever/9.jpg;0;0;0;1;0;0;0
1404;9;1;7962.6;Beauty grace    katherineluphotography blackandwhite whaleshark;1443;361992;366;1;pictures/ocean/0.jpg;0;0;1;0;0;0;0
1405;8;0;9418.6;kinda smile Absolutely gorgeous capture juansharks   oneoceandiving oneoceanresearch oneoceanglobal oneoceanconservation oceanicramsey waterinspired keikoconservation oneoceaneducation;1443;361992;366;1;pictures/ocean/1.jpg;0;0;0;1;0;0;0
1406;7;0;9523.4;endless fascinating abstractions water light motion create   Good things way;1443;361992;366;1;pictures/ocean/7.jpg;0;0;0;0;1;0;0
1407;2;0;9120.4;GIVE AWAY TIME     excited partner good folks macarthurcamerahouse give away brand new NIKON Key Mission one lucky followers enter simply Follow us ocean macarthurcamerahouse Like photo Comment telling us briefly would Tag friends comment enter many times like must tag new seperate people per comment Comp open days close midnight EST th May Well randomly select winner th May Entries open worldwide Good luck everyone  ;1443;361992;366;1;pictures/ocean/8.jpg;1;0;0;0;0;0;0
1408;9;1;9721.0;morning scene chicago;1162;364757;251;0;pictures/kessara/0.jpg;0;0;0;0;0;0;1
1409;9;1;8371.2;happy sunday   chicago;1162;364757;251;0;pictures/kessara/1.jpg;0;0;0;1;0;0;0
1410;9;1;7135.4;light reflection chicago;1162;364757;251;0;pictures/kessara/2.jpg;0;0;0;0;0;1;0
1411;7;0;6039.8;daughter got bake delicious chocolate cake scratch son job holding blanket kitchen entry couldnt see thank lovely birthday wishes  ;1162;364757;251;0;pictures/kessara/3.jpg;0;0;0;0;0;1;0
1412;7;1;6322.4;stranger stride chicago;1162;364757;251;0;pictures/kessara/4.jpg;0;0;0;1;0;0;0
1413;6;0;6683.8;birthday happy celebrate ones love most   ;1162;364757;251;0;pictures/kessara/5.jpg;0;0;0;1;0;0;0
1414;6;1;6768.0;need coffee   chicago;1162;364757;251;0;pictures/kessara/6.jpg;0;0;1;0;0;0;0
1415;6;0;6045.8;remains beautiful morning  ;1162;364757;251;0;pictures/kessara/7.jpg;0;0;1;0;0;0;0
1416;5;0;11095.6;long time since almost forgot post read appreciate lovely messages time away refreshing hope youve well xx;1162;364757;251;0;pictures/kessara/8.jpg;0;0;1;0;0;0;0
1417;5;1;6464.6;rainy morning thinking prettier day like one   chicago;1162;364757;251;0;pictures/kessara/9.jpg;0;0;0;0;1;0;0
1418;9;0;13304.6;front vulcanoes    ;1026;429948;561;1;pictures/luanasilva/0.jpg;0;0;0;0;0;0;1
1419;9;0;12555.2;face know going ocean weloveweare;1026;429948;561;1;pictures/luanasilva/1.jpg;0;0;0;0;0;1;0
1420;9;0;14143.2;Back home great memories   sicily greece;1026;429948;561;1;pictures/luanasilva/2.jpg;0;0;0;0;1;0;0
1421;9;0;12555.2;view unreal;1026;429948;561;1;pictures/luanasilva/3.jpg;0;0;0;0;0;1;0
1422;8;0;12491.0;Realize deeply present moment ever  ;1026;429948;561;1;pictures/luanasilva/4.jpg;0;0;0;1;0;0;0
1423;9;0;12579.8;Autumn silence Enjoy weekend  ;422;176971;165;1;pictures/mikkolagerstedt/0.jpg;1;0;0;0;0;0;0
1424;9;0;12203.6;Approaching light;422;176971;165;1;pictures/mikkolagerstedt/1.jpg;0;1;0;0;0;0;0
1425;9;0;12503.0;Love sound crashing waves old ship abandoned coast Costinești Romania great weekend Remember check new editing eBook link bio;422;176971;165;1;pictures/mikkolagerstedt/2.jpg;1;0;0;0;0;0;0
1426;9;0;12044.2;Enjoying night coast Finland sea mist gave place surreal feeling;422;176971;165;1;pictures/mikkolagerstedt/3.jpg;0;0;0;0;0;1;0
1427;9;0;12956.8;Distant Land Torres Del Paine Check blog wish see work link bio Enjoy day;422;176971;165;1;pictures/mikkolagerstedt/4.jpg;1;0;0;0;0;0;0
1428;9;0;13011.2;Passage Enjoy weekend everyone guys location tips Romania Traveling bro kpunkka;422;176971;165;1;pictures/mikkolagerstedt/5.jpg;1;0;0;0;0;0;0
1429;8;0;13097.0;Clear night near Nokia Finland;422;176971;165;1;pictures/mikkolagerstedt/6.jpg;0;0;0;0;1;0;0
1430;8;0;12302.6;Stormy Lofoten;422;176971;165;1;pictures/mikkolagerstedt/7.jpg;0;0;1;0;0;0;0
1431;8;0;13243.2;Cold shower one way stay awake night  ;422;176971;165;1;pictures/mikkolagerstedt/8.jpg;0;1;0;0;0;0;0
1432;8;0;12566.0;Cold night used techniques recent eBook create view interested learning tricks check link bio Enjoy weekend;422;176971;165;1;pictures/mikkolagerstedt/9.jpg;1;0;0;0;0;0;0
1433;8;0;7263.6;Found way keep Ingrid shoveling handfuls sand mouth boulder;207;212054;110;1;pictures/tommycaldwell/0.jpg;0;0;1;0;0;0;0
1434;8;0;4642.6;back home Estes Park every morning Diamond Longs Peak stares cant help dream summer alpine missions first climbed dad Fitz says wants goodorbadparenting;207;212054;110;1;pictures/tommycaldwell/1.jpg;0;1;0;0;0;0;0
1435;7;0;7112.8;Bouldering always base climbing built Even training big walls usually starts boulders days bouldering also side benefit making good family outing Five weeks Fontainebleau feeling mighty strong Hopefully put good use summer Thanks photo kevintakashismith;207;212054;110;1;pictures/tommycaldwell/2.jpg;0;0;1;0;0;0;0
1436;7;0;8413.4;youre flying youre trying Photo sonnietrotter;207;212054;110;1;pictures/tommycaldwell/3.jpg;0;0;1;0;0;0;0
1437;6;0;7407.4;great moments experienced two month Europe vacation Fitzs fourth birthday one favorites Thanks everyone showed forest make great bit sad leaving great place   kevintakashismith;207;212054;110;1;pictures/tommycaldwell/4.jpg;0;0;0;0;0;1;0
1438;6;0;7192.4;International Woman Day reminded lucky incredible ladies life;207;212054;110;1;pictures/tommycaldwell/5.jpg;0;0;0;0;0;0;1
1439;6;0;7124.8;spent much last two years life constructing remodeling obsessing pouring heart effort build something lasting feels almost comical fruits efforts show mail something fits one hand made paper Regardless couldn’t excited announce release memoir May owe huge thanks many people helping bring book life notably Kelly Cordes walking journey beautiful family putting tendency become engulfed projects love THEPUSH;207;212054;110;1;pictures/tommycaldwell/6.jpg;0;0;0;0;0;0;1
1440;6;0;4844.4;Today Trump Administration issued Executive order could threaten public lands including Bears Ears care deeply protecting area others decided get involved Access Fund finger pulse means web site date information protectbearsears SenBennetCO;207;212054;110;1;pictures/tommycaldwell/7.jpg;0;0;0;0;0;0;1
1441;5;0;6874.6;couple years mostly desk bound writing book great climbing every day posse laughing screaming children travel seem effective thinning typical spring holiday crowds  Sonnietrotter THEPUSH;207;212054;110;1;pictures/tommycaldwell/8.jpg;0;0;0;0;0;1;0
1442;4;0;6594.8;pretty excited get world going whirlwind tour THEPUSH;207;212054;110;1;pictures/tommycaldwell/9.jpg;0;0;0;0;0;0;1
1443;3;0;5865.8;One greatest blessings life privilege constantly surrounded inspiring people Three biggest heroes mentors chimed back cover advanced praise gives hope people actually want read bookTHEPUSH;207;212054;110;1;pictures/tommycaldwell/10.jpg;0;0;0;1;0;0;0
1444;3;0;5865.8;fair share dramatic life events sat first started writing book knew one moment needed gain understanding barely years old decided take life save friends Climbing magazine chose run lengthy excerpt mayJune issue Check THEPUSH;207;212054;110;1;pictures/tommycaldwell/11.jpg;0;0;0;1;0;0;0
1445;8;0;6868.8;official to lifetime adventures w katewinsy lockedittheeffffffdown;727;912999;1430;1;pictures/colerise/0.jpg;1;0;0;0;0;0;0
1446;8;0;8800.0;ufos real another budweiser shoot worked light hitting top grass awesome bit hill previous shot gotta come back beammeup thisbudsforyou;727;912999;1430;1;pictures/colerise/1.jpg;0;0;0;1;0;0;0
1447;8;0;6855.4;head grass watching world spin here’s composite shoot worked budweiser foothills rockies took long exposure three hours later blend sky night space thisbudsforyou;727;912999;1430;1;pictures/colerise/2.jpg;0;0;1;0;0;0;0
1448;7;0;6242.4;early morning petra jordan bedouin scale;727;912999;1430;1;pictures/colerise/3.jpg;0;0;0;0;0;1;0
1449;7;0;7532.8;swinging breeze private beach goats water buffalo ways find cliff Steve McQueen escaped Papillon bad way spend afternoon livefunner visitjamaica;727;912999;1430;1;pictures/colerise/4.jpg;0;1;0;0;0;0;0
